repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
F5Networks/k8s-bigip-ctlr,179e237d67ae8fd8c488e1d24da101d29fa65fa2,0a35bd3b4f76812449e402bb5cc49bcd57318fb7,HEAD,1511989009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,0a35bd3b4f76812449e402bb5cc49bcd57318fb7,921def3f3877f14ed4b6d74d92a28b2f7134ba44,HEAD,1511985087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,32,23,4,1,436,27,
F5Networks/k8s-bigip-ctlr,921def3f3877f14ed4b6d74d92a28b2f7134ba44,2e82a1456fd17d519db9ce0ca81bf92f42aae488,HEAD,1511905718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,6,6,6,15,14,
F5Networks/k8s-bigip-ctlr,2e82a1456fd17d519db9ce0ca81bf92f42aae488,af42aa4cfd9233c7d32121ee2626950e125288fc,HEAD,1511890197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,
F5Networks/k8s-bigip-ctlr,af42aa4cfd9233c7d32121ee2626950e125288fc,a0ae3ecffd2e5a61468eb6dcc7e19a9d59bad854,HEAD,1511209453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,
F5Networks/k8s-bigip-ctlr,72b8f0c3c50877e914a0bba5cdfb5ffd5ca2c743,36e1613e8ad1bb12bfcb0028655b3bc8688f6b32,HEAD,1510961126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
F5Networks/k8s-bigip-ctlr,a0ae3ecffd2e5a61468eb6dcc7e19a9d59bad854,e06a817601a88f5ec7968cb460476fba3cd936f9,HEAD,1510956422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,155,316,48,32,471,80,
F5Networks/k8s-bigip-ctlr,e06a817601a88f5ec7968cb460476fba3cd936f9,72cba968139c26ca6b05d4031822c46b814d86d2,HEAD,1510954665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
F5Networks/k8s-bigip-ctlr,72cba968139c26ca6b05d4031822c46b814d86d2,97dfa0eb8cc0a09d2dc04482653cc3b3cf65d8c8,HEAD,1510777556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,0,28,0,51,28,
F5Networks/k8s-bigip-ctlr,97dfa0eb8cc0a09d2dc04482653cc3b3cf65d8c8,3a0e8a80a37d0bdbd4d97327a9933c8aba0eb9b9,HEAD,1510773110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,608,457,424,384,1096,833,
F5Networks/k8s-bigip-ctlr,3a0e8a80a37d0bdbd4d97327a9933c8aba0eb9b9,fee36f814be7fedbddec71d760fc073526363411,HEAD,1510695489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,2,449,482,456,335,940,931,
F5Networks/k8s-bigip-ctlr,fee36f814be7fedbddec71d760fc073526363411,2cc0f483c8f726c430f786dc2709f73a1f9e9733,HEAD,1510596409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,
F5Networks/k8s-bigip-ctlr,2cc0f483c8f726c430f786dc2709f73a1f9e9733,873d27468de3330f5c243ab4c5907b4ed50ea129,HEAD,1510343659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,42,1,1,380,4,
F5Networks/k8s-bigip-ctlr,2cc0f483c8f726c430f786dc2709f73a1f9e9733,873d27468de3330f5c243ab4c5907b4ed50ea129,HEAD,1510343659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,42,1,1,380,4,
F5Networks/k8s-bigip-ctlr,36e1613e8ad1bb12bfcb0028655b3bc8688f6b32,4b275f4ebbd27e614a7222513e9d574cd3645b66,HEAD,1509581078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,
F5Networks/k8s-bigip-ctlr,873d27468de3330f5c243ab4c5907b4ed50ea129,cbef948db89e02abc6d14fb308dbac10b373256d,HEAD,1509569524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,
F5Networks/k8s-bigip-ctlr,cbef948db89e02abc6d14fb308dbac10b373256d,aefeaffeebf9f6682d815c762b42524f97c11478,HEAD,1509568841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,4b275f4ebbd27e614a7222513e9d574cd3645b66,a34343c88d28ea63a9ee36c34b9be1fba34e53c6,HEAD,1509464887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,0,83,0,82,83,
F5Networks/k8s-bigip-ctlr,aefeaffeebf9f6682d815c762b42524f97c11478,fcef6115740dd5f4d30c706545b0c4ff6080948e,HEAD,1509400916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,0,83,0,82,83,
F5Networks/k8s-bigip-ctlr,fcef6115740dd5f4d30c706545b0c4ff6080948e,00a6c0e9b9f1af75f189ebd4c7312717521dfa42,HEAD,1509135951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,576,165,631,90,741,721,
F5Networks/k8s-bigip-ctlr,00a6c0e9b9f1af75f189ebd4c7312717521dfa42,b894ba25b622e3c9398c6ef6b863a89117a64be5,HEAD,1509047050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,a34343c88d28ea63a9ee36c34b9be1fba34e53c6,a7db470cfd88b984374c9f3f5e53278505bc89af,HEAD,1509044361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
F5Networks/k8s-bigip-ctlr,b894ba25b622e3c9398c6ef6b863a89117a64be5,be5312effdf4d97a1b9f49f9eb775fd943de9354,HEAD,1509040265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,10,4,
F5Networks/k8s-bigip-ctlr,be5312effdf4d97a1b9f49f9eb775fd943de9354,907d56707f73a49ba21879f0a31363a61a07ba05,HEAD,1508972587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,
F5Networks/k8s-bigip-ctlr,a7db470cfd88b984374c9f3f5e53278505bc89af,907d56707f73a49ba21879f0a31363a61a07ba05,HEAD,1508963820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,a7db470cfd88b984374c9f3f5e53278505bc89af,907d56707f73a49ba21879f0a31363a61a07ba05,HEAD,1508963820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,a7db470cfd88b984374c9f3f5e53278505bc89af,907d56707f73a49ba21879f0a31363a61a07ba05,HEAD,1508963820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,907d56707f73a49ba21879f0a31363a61a07ba05,35cb57a7def8d4b46198ce603bdb428e39cfb1a6,HEAD,1508962731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,907d56707f73a49ba21879f0a31363a61a07ba05,35cb57a7def8d4b46198ce603bdb428e39cfb1a6,HEAD,1508962731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,35cb57a7def8d4b46198ce603bdb428e39cfb1a6,4a21ef5143efb6a5660a5fcd0c623875c009def0,HEAD,1508888680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,
F5Networks/k8s-bigip-ctlr,4a21ef5143efb6a5660a5fcd0c623875c009def0,2cb641e3d30dc7d17d82061b1baec9a8c9b8897e,HEAD,1508885169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,
F5Networks/k8s-bigip-ctlr,2cb641e3d30dc7d17d82061b1baec9a8c9b8897e,ec1c6e02cc1fc87470ad7ae384d295a17df1d7f5,HEAD,1508874867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
F5Networks/k8s-bigip-ctlr,ec1c6e02cc1fc87470ad7ae384d295a17df1d7f5,6a2bd9f3c9432b0bab3ce3d941947717684a48a6,HEAD,1508794221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,112,233,4,0,352,8,
F5Networks/k8s-bigip-ctlr,17af8b6f15a9e5f6b7800194eb8fe1ac4dd702b2,8acb0c5cd27db7667a928f56c33ebcd6d1c457fc,HEAD,1508430180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
F5Networks/k8s-bigip-ctlr,6a2bd9f3c9432b0bab3ce3d941947717684a48a6,2a6674d892fe4d2af624dbe8a3826942ceefb0e1,HEAD,1508356883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
F5Networks/k8s-bigip-ctlr,2a6674d892fe4d2af624dbe8a3826942ceefb0e1,3e16b70f5ea9dc71eb78defc11d23b1e6021aae6,HEAD,1508192692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,
F5Networks/k8s-bigip-ctlr,3e16b70f5ea9dc71eb78defc11d23b1e6021aae6,d700235beff8193997023094cde77bff668a9480,HEAD,1508190504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,d700235beff8193997023094cde77bff668a9480,e2126b3d2ea3e3e5b0472a4c2ab9293c97a00d00,HEAD,1508168975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,73,
F5Networks/k8s-bigip-ctlr,e2126b3d2ea3e3e5b0472a4c2ab9293c97a00d00,0ad7e24c924370ba371bdb20d062898a64e72b3b,HEAD,1508166889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,48,12,9,6,84,23,
F5Networks/k8s-bigip-ctlr,0ad7e24c924370ba371bdb20d062898a64e72b3b,6c3c313e9fbbc24ba737bfe9f40298beab94e22c,HEAD,1507735310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,368,979,1130,2,1362,1133,
F5Networks/k8s-bigip-ctlr,8acb0c5cd27db7667a928f56c33ebcd6d1c457fc,923c592ef48a50e818c045e8780a6532b4ef621d,HEAD,1507649775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,6c3c313e9fbbc24ba737bfe9f40298beab94e22c,a1550e1030b110f1f7f9343afd041675088bba4a,HEAD,1507588873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,a1550e1030b110f1f7f9343afd041675088bba4a,a6b27421f6954a63e53a903d6824b6292e5d3416,HEAD,1507243376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,a6b27421f6954a63e53a903d6824b6292e5d3416,56f9c5926731a871aec622b05958ba11c7a0d531,HEAD,1507222497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,56,6,40,0,192,164,
F5Networks/k8s-bigip-ctlr,923c592ef48a50e818c045e8780a6532b4ef621d,dc8a61bd3d15c4e5f902552b385848d7a8ac2bd9,HEAD,1507219855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,56f9c5926731a871aec622b05958ba11c7a0d531,c59073ca35a1eb9561732fe20102a68283edea19,HEAD,1507165311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,dc8a61bd3d15c4e5f902552b385848d7a8ac2bd9,538b2c7396e08993b9ccd4b40f038a1dac5a075e,HEAD,1507150168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,
F5Networks/k8s-bigip-ctlr,c59073ca35a1eb9561732fe20102a68283edea19,4aa6c8ffb8d78755efd8d228a7f4d2def476d186,HEAD,1507148536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,
F5Networks/k8s-bigip-ctlr,4aa6c8ffb8d78755efd8d228a7f4d2def476d186,2d8c9f36bf4f55a624ef5eb1ba79043ee4170fb5,HEAD,1507130789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,34,55,405,76,91,485,
F5Networks/k8s-bigip-ctlr,538b2c7396e08993b9ccd4b40f038a1dac5a075e,e36d679e8f96361215c233e83f41a23f2e8c726f,HEAD,1507067872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,
F5Networks/k8s-bigip-ctlr,2d8c9f36bf4f55a624ef5eb1ba79043ee4170fb5,7e53da5415f43387889db5f2611e16790cec93e2,HEAD,1507060963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,
F5Networks/k8s-bigip-ctlr,7e53da5415f43387889db5f2611e16790cec93e2,d1c9cc229a2989e385b5d6159728865a73974e27,HEAD,1506970278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,185,108,82,13,308,95,
F5Networks/k8s-bigip-ctlr,d1c9cc229a2989e385b5d6159728865a73974e27,bec6e0b4281226aef4fd3621b21d636b52eac2b6,HEAD,1506724402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,10,14,10,
F5Networks/k8s-bigip-ctlr,bec6e0b4281226aef4fd3621b21d636b52eac2b6,5c225b6cd2b99eb2997f0c9b366522dba38ad563,HEAD,1506701014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,e36d679e8f96361215c233e83f41a23f2e8c726f,c501275f46e65e1827c22a9618169b303b5bbe1a,HEAD,1506700874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,
F5Networks/k8s-bigip-ctlr,c501275f46e65e1827c22a9618169b303b5bbe1a,4557bf6025b2fd386b4f2a78bd87c54289e9182c,HEAD,1506699822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
F5Networks/k8s-bigip-ctlr,5c225b6cd2b99eb2997f0c9b366522dba38ad563,d0f232d1c99dc3cefb66679ee353e4cbf180b961,HEAD,1506640466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,d0f232d1c99dc3cefb66679ee353e4cbf180b961,01097ac20f621348861fd5e96e6efb0fe48ab9ab,HEAD,1506639494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,
F5Networks/k8s-bigip-ctlr,01097ac20f621348861fd5e96e6efb0fe48ab9ab,50e62d4278f5c9a9b395502a03418b1c4aa36f73,HEAD,1506636374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
F5Networks/k8s-bigip-ctlr,50e62d4278f5c9a9b395502a03418b1c4aa36f73,67e39f23ebad4d26d6dd425d00f8b11f0ac70c17,HEAD,1506611749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,67e39f23ebad4d26d6dd425d00f8b11f0ac70c17,dc8b4d608ec37226ce3c25fc804eacb4441c75eb,HEAD,1506540846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,133,89,5,0,278,6,
F5Networks/k8s-bigip-ctlr,4557bf6025b2fd386b4f2a78bd87c54289e9182c,a80340164fcc8badd295e65b78469c42ecd3a57b,HEAD,1506460322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,0,0,130,0,
F5Networks/k8s-bigip-ctlr,dc8b4d608ec37226ce3c25fc804eacb4441c75eb,ddd75115b86a7e4b4fcceb8130e9258baba22dab,HEAD,1506458086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,0,0,130,0,
F5Networks/k8s-bigip-ctlr,a80340164fcc8badd295e65b78469c42ecd3a57b,51f503d4b181137f6d656bdde6a47829d952ce09,HEAD,1506454380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,ddd75115b86a7e4b4fcceb8130e9258baba22dab,3c652be94b77d0883cdfe9a133a703d0f2b564b4,HEAD,1506454255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,51f503d4b181137f6d656bdde6a47829d952ce09,3c652be94b77d0883cdfe9a133a703d0f2b564b4,HEAD,1506443624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,4,4,
F5Networks/k8s-bigip-ctlr,51f503d4b181137f6d656bdde6a47829d952ce09,3c652be94b77d0883cdfe9a133a703d0f2b564b4,HEAD,1506443624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,4,4,
F5Networks/k8s-bigip-ctlr,3c652be94b77d0883cdfe9a133a703d0f2b564b4,944be067241299913ff68cf0d7fa1a01b2a09074,HEAD,1506361943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,13,1,0,22,1,
F5Networks/k8s-bigip-ctlr,3c652be94b77d0883cdfe9a133a703d0f2b564b4,944be067241299913ff68cf0d7fa1a01b2a09074,HEAD,1506361943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,13,1,0,22,1,
F5Networks/k8s-bigip-ctlr,944be067241299913ff68cf0d7fa1a01b2a09074,09b61a18618e343cdcd21a2bb5487a6edba98736,HEAD,1506113007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,09b61a18618e343cdcd21a2bb5487a6edba98736,c99aef65f7149b6ed302a1fb50dd65e388c97dd1,HEAD,1506109770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,19,2,2,0,21,2,
F5Networks/k8s-bigip-ctlr,c99aef65f7149b6ed302a1fb50dd65e388c97dd1,bf0cbe841d70aacf4d8832b681982bd35d312b23,HEAD,1506100086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,131,0,51,0,131,51,
F5Networks/k8s-bigip-ctlr,bf0cbe841d70aacf4d8832b681982bd35d312b23,1828effdc03911a93c2b0b60367db879f97199b5,HEAD,1505961505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,1828effdc03911a93c2b0b60367db879f97199b5,87a232376ac8c450b9c853019c999650fa626bfe,HEAD,1505859164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,97,13,59,9,134,68,
F5Networks/k8s-bigip-ctlr,87a232376ac8c450b9c853019c999650fa626bfe,1771e3245353e2c950002ee4280a47b9d5cb0ff8,HEAD,1505840528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,22,253,18,240,366,339,
F5Networks/k8s-bigip-ctlr,a050dcbb8362f8c0dfe68ecf834b6a7b6073a2bb,7c018e15ea3404e4169937ad669258e65dcf11fc,HEAD,1505415080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,4,3,
F5Networks/k8s-bigip-ctlr,1771e3245353e2c950002ee4280a47b9d5cb0ff8,a050dcbb8362f8c0dfe68ecf834b6a7b6073a2bb,HEAD,1505415457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,1771e3245353e2c950002ee4280a47b9d5cb0ff8,a050dcbb8362f8c0dfe68ecf834b6a7b6073a2bb,HEAD,1505415457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,7c018e15ea3404e4169937ad669258e65dcf11fc,b02279fb71a51120bec3b32a56cf551f62c757ab,HEAD,1505330577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,
F5Networks/k8s-bigip-ctlr,b02279fb71a51120bec3b32a56cf551f62c757ab,cb2a36e5fe969982afad305d43508177df1b825b,HEAD,1505248044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,30,119,15,35,149,50,
F5Networks/k8s-bigip-ctlr,cb2a36e5fe969982afad305d43508177df1b825b,e677c2d16c54ca3d6c7429a1a3078ec5578c5139,HEAD,1505238622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,
F5Networks/k8s-bigip-ctlr,e677c2d16c54ca3d6c7429a1a3078ec5578c5139,82e162bd3cac5bec789899a10f4f9e512bec12af,HEAD,1505170166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,242,153,
F5Networks/k8s-bigip-ctlr,82e162bd3cac5bec789899a10f4f9e512bec12af,3d360cca6f52f0e9d1e24c9b0f41f0d85c0506b3,HEAD,1504912636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
F5Networks/k8s-bigip-ctlr,c7b23503cbf056bc5aea43e1b8c00740aa478845,871d4423fd04588b63634b877e4970d8bdef3ed9,HEAD,1504913081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
F5Networks/k8s-bigip-ctlr,871d4423fd04588b63634b877e4970d8bdef3ed9,d6a57791eaf2a2b649df42fe6b39c9298f722deb,HEAD,1504904073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,871d4423fd04588b63634b877e4970d8bdef3ed9,d6a57791eaf2a2b649df42fe6b39c9298f722deb,HEAD,1504904073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,d6a57791eaf2a2b649df42fe6b39c9298f722deb,6c265d019526cc0a8ab2e5b2cee1d1ccf1e77fea,HEAD,1504893468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,18,2,0,28,2,
F5Networks/k8s-bigip-ctlr,d6a57791eaf2a2b649df42fe6b39c9298f722deb,6c265d019526cc0a8ab2e5b2cee1d1ccf1e77fea,HEAD,1504893468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,18,2,0,28,2,
F5Networks/k8s-bigip-ctlr,3d360cca6f52f0e9d1e24c9b0f41f0d85c0506b3,c71c30cf813f9defe942462da8b57dc0852a6f2f,HEAD,1504891319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,18,2,0,28,2,
F5Networks/k8s-bigip-ctlr,c71c30cf813f9defe942462da8b57dc0852a6f2f,7505c4af2333524da0a0033dd8fc56917a948a9b,HEAD,1504888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,17,85,9,54,103,64,
F5Networks/k8s-bigip-ctlr,7505c4af2333524da0a0033dd8fc56917a948a9b,e4b5c1fdb2a5905edc18c604bfaff302ee4ff1ca,HEAD,1504879276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,e4b5c1fdb2a5905edc18c604bfaff302ee4ff1ca,262ef4b9505481248ca1c4b2284a304fdb6f038c,HEAD,1504805423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
F5Networks/k8s-bigip-ctlr,262ef4b9505481248ca1c4b2284a304fdb6f038c,2bf50133e5aa0cdc8129285637653dc23a611ee6,HEAD,1504736980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,93,22,19,3,115,22,
